Data Table,,,,,,,,,,,
Step,Column,Chan,Result,Column,Trials,Step 1,Chan 1,Chan 2,Chan 3,Chan 4,Chan 5
,,,,,,168,-322190.5938,-12248.95703,5940.741211,-12210.57617,-13989.33594
,,,,,,168.25,-322699.9063,-12480.88867,5779.993164,-12463.51172,-13936.17773
,,,,,,168.5,-323201.1875,-12682.81836,5544.245117,-12677.44727,-13846.01953
,,,,,,168.75,-323686.5,-12878.75,5220.496582,-12880.38281,-13758.36133
,,,,,,169,-324107.7813,-13077.67969,4883.748535,-13079.31836,-13651.20313
,,,,,,169.25,-324377.0625,-13241.61133,4593,-13236.25391,-13480.5459
,,,,,,169.5,-324486.375,-13361.54297,4347.251953,-13358.18945,-13228.8877
,,,,,,169.75,-324539.6563,-13494.47266,4161.503906,-13493.125,-12923.22949
,,,,,,170,-324616.9375,-13645.4043,4043.755371,-13638.06055,-12638.07129
,,,,,,170.25,-324694.25,-13779.33594,3969.007324,-13758.99609,-12388.41406
,,,,,,170.5,-324779.5313,-13916.26563,3934.258789,-13889.93164,-12107.25586
,,,,,,170.75,-324888.8438,-14097.19727,3972.510742,-14082.86719,-11762.59766
,,,,,,171,-325022.125,-14298.12695,4084.762695,-14311.80273,-11390.43945
,,,,,,171.25,-325115.4063,-14441.05859,4216.01416,-14463.73828,-11047.28125
,,,,,,171.5,-325120.7188,-14447.99023,4320.266113,-14447.67383,-10765.62305
,,,,,,171.75,-324998,-14345.91992,4416.518066,-14318.60938,-10514.46484
,,,,,,172,-324763.3125,-14249.85156,4550.769531,-14210.54688,-10236.80664
,,,,,,172.25,-324560.5938,-14205.7832,4731.021484,-14171.48242,-9942.148438
,,,,,,172.5,-324421.875,-14199.71289,4969.272949,-14186.41797,-9661.490234
,,,,,,172.75,-324267.1875,-14259.64453,5314.524902,-14270.35352,-9376.833008
,,,,,,173,-324056.4688,-14394.57422,5767.776855,-14401.28906,-9059.174805
,,,,,,173.25,-323845.75,-14544.50586,6287.02832,-14532.22461,-8705.016602
,,,,,,173.5,-323643.0625,-14689.4375,6848.280273,-14685.16016,-8333.358398
,,,,,,173.75,-323432.3438,-14876.36719,7456.532227,-14890.0957,-7991.700195
,,,,,,174,-323229.6563,-15112.29883,8113.78418,-15113.03125,-7699.042969
,,,,,,174.25,-323050.9375,-15353.23047,8792.035156,-15330.9668,-7426.884766
,,,,,,174.5,-322912.2188,-15559.16016,9460.287109,-15538.90234,-7153.226563
,,,,,,174.75,-322717.5313,-15705.0918,10085.53906,-15707.83789,-6867.068359
,,,,,,175,-322450.8125,-15803.02344,10657.79102,-15823.77344,-6558.910156
,,,,,,175.25,-322144.125,-15907.95313,11217.04297,-15921.70898,-6219.251953
,,,,,,175.5,-321789.4063,-16054.88477,11788.29395,-16043.64453,-5849.09375
,,,,,,175.75,-321346.6875,-16213.81445,12339.5459,-16189.58008,-5460.436523
,,,,,,176,-320832,-16331.74609,12836.79785,-16313.51563,-5064.27832
,,,,,,176.25,-320285.2813,-16437.67773,13286.0498,-16424.45313,-4650.120117
,,,,,,176.5,-319746.5625,-16615.60742,13704.30176,-16590.38867,-4182.961914
,,,,,,176.75,-319215.875,-16865.53906,14123.55273,-16831.32422,-3668.803711
,,,,,,177,-318661.1563,-17146.4707,14609.80469,-17126.25977,-3094.645508
,,,,,,177.25,-318050.4688,-17471.40039,15204.05664,-17464.19531,-2369.988281
,,,,,,177.5,-317359.75,-17847.33203,15869.30859,-17834.13086,-1472.830078
,,,,,,177.75,-316629.0313,-18237.26172,16512.56055,-18221.06641,-518.671875
,,,,,,178,-315858.3438,-18630.19336,17070.8125,-18621.00195,413.4863281
,,,,,,178.25,-315087.625,-19078.125,17587.06445,-19067.9375,1347.644531
,,,,,,178.5,-314404.9375,-19635.05469,18150.31641,-19616.87305,2321.802734
,,,,,,178.75,-313826.2188,-20275.98633,18792.56641,-20247.80859,3334.960938
,,,,,,179,-313303.5,-20935.91797,19454.81836,-20894.74414,4352.619141
,,,,,,179.25,-312756.8125,-21572.84766,20045.07031,-21522.67969,5329.277344
,,,,,,179.5,-312162.0938,-22140.7793,20549.32227,-22101.61523,6215.935547
,,,,,,179.75,-311527.4063,-22611.71094,21027.57422,-22594.55078,7003.591797
,,,,,,180,-310924.6875,-23030.64063,21496.82617,-23023.48633,7748.75
,,,,,,180.25,-310417.9688,-23492.57227,21988.07813,-23480.42383,8499.908203
,,,,,,180.5,-309999.2813,-24047.50195,22561.33008,-24022.35938,9240.566406
,,,,,,180.75,-309660.5625,-24654.43359,23193.58203,-24617.29492,9922.224609
,,,,,,181,-309417.8438,-25253.36523,23818.83398,-25212.23047,10539.88281
,,,,,,181.25,-309239.1563,-25828.29492,24455.08398,-25783.16602,11129.54102
,,,,,,181.5,-309076.4375,-26355.22656,25105.33594,-26296.10156,11700.69922
,,,,,,181.75,-308905.75,-26839.15625,25722.58789,-26757.03516,12258.85742
,,,,,,182,-308743.0313,-27334.08984,26316.83984,-27235.97266,12824.51563
,,,,,,182.25,-308620.3125,-27863.01953,26956.0918,-27760.90625,13378.17383
,,,,,,182.5,-308521.625,-28375.94922,27638.34375,-28269.84375,13863.83203
,,,,,,182.75,-308430.9063,-28798.88281,28284.5957,-28700.78125,14251.49023
,,,,,,183,-308380.2188,-29121.8125,28835.84766,-29048.71484,14558.14648
,,,,,,183.25,-308401.5,-29368.74219,29289.09961,-29328.65234,14793.80469
,,,,,,183.5,-308486.7813,-29564.67188,29669.35156,-29548.58594,14964.46289
,,,,,,183.75,-308652.0938,-29736.60547,30011.60352,-29730.52344,15104.12109
,,,,,,184,-308937.375,-29886.53516,30299.85352,-29879.45703,15200.7793
,,,,,,184.25,-309326.6563,-29962.46484,30434.10547,-29958.39453,15166.9375
,,,,,,184.5,-309731.9688,-29922.39844,30325.35742,-29914.32813,14968.5957
,,,,,,184.75,-310073.25,-29764.32813,30026.60938,-29733.26563,14676.75391
,,,,,,185,-310334.5625,-29519.25781,29672.86133,-29456.19922,14376.41211
,,,,,,185.25,-310587.8438,-29209.19141,29338.11328,-29113.13672,14084.07031
,,,,,,185.5,-310857.125,-28798.12109,29016.36523,-28689.07031,13759.72852
,,,,,,185.75,-311078.4375,-28275.05078,28657.61719,-28187.00781,13378.38672
,,,,,,186,-311203.7188,-27710.98438,28264.86914,-27642.94141,12972.54492
,,,,,,186.25,-311249.0313,-27172.91406,27909.12109,-27097.87891,12596.70313
,,,,,,186.5,-311286.3125,-26660.84375,27623.37109,-26576.81641,12280.85938
,,,,,,186.75,-311347.5938,-26157.77539,27347.62305,-26084.75,12011.51758
,,,,,,187,-311512.9063,-25655.70703,27007.875,-25594.68555,11706.67578
,,,,,,187.25,-311774.1875,-25110.63672,26553.12695,-25057.62109,11258.83398
,,,,,,187.5,-312067.5,-24467.56836,25951.37891,-24430.55664,10656.99219
,,,,,,187.75,-312320.7813,-23763.5,25250.63086,-23743.49219,9977.650391
,,,,,,188,-312550.0625,-23104.42969,24596.88281,-23079.42773,9307.308594
,,,,,,188.25,-312795.375,-22524.36133,24071.13477,-22486.36328,8672.966797
,,,,,,188.5,-313088.6563,-21970.29297,23622.38672,-21949.29883,8027.625
,,,,,,188.75,-313389.9375,-21413.22266,23168.63867,-21423.23633,7332.283203
,,,,,,189,-313731.25,-20875.1543,22682.88867,-20879.17188,6607.941406
,,,,,,189.25,-314072.5313,-20358.08398,22156.14063,-20317.10742,5854.599609
,,,,,,189.5,-314389.8438,-19791.01563,21529.39258,-19712.04297,5007.757813
,,,,,,189.75,-314699.125,-19145.94727,20765.64453,-19052.97852,4059.914063
,,,,,,190,-315032.4063,-18518.87695,19955.89648,-18423.91406,3104.572266
,,,,,,190.25,-315389.7188,-17989.80859,19220.14844,-17896.84961,2225.230469
,,,,,,190.5,-315723,-17532.74023,18591.40039,-17449.78516,1420.388672
,,,,,,190.75,-316008.3125,-17116.66992,18057.65234,-17056.7207,639.546875
,,,,,,191,-316317.5938,-16768.60156,17612.9043,-16732.65625,-126.2949219
,,,,,,191.25,-316666.875,-16501.5332,17223.15625,-16480.5918,-857.1367188
,,,,,,191.5,-316984.1875,-16289.46289,16856.4082,-16271.52734,-1529.478516
,,,,,,191.75,-317221.4688,-16102.39453,16528.6582,-16072.46289,-2105.320313
,,,,,,192,-317338.75,-15896.32422,16226.91016,-15855.39844,-2577.162109
,,,,,,192.25,-317304.0625,-15638.25586,15902.16211,-15605.33398,-2944.004883
,,,,,,192.5,-317141.3438,-15338.1875,15500.41406,-15327.26953,-3208.84668
,,,,,,192.75,-316906.6563,-15034.11719,15018.66602,-15031.20703,-3416.188477
,,,,,,193,-316591.9375,-14775.04883,14531.91797,-14771.14258,-3552.530273
,,,,,,193.25,-316229.2188,-14583.98047,14092.16992,-14579.07813,-3565.87207
,,,,,,193.5,-315810.5313,-14410.91016,13671.4209,-14403.01367,-3493.713867
,,,,,,193.75,-315279.8125,-14157.8418,13190.67285,-14137.94922,-3413.556641
,,,,,,194,-314605.125,-13761.77148,12608.9248,-13722.88477,-3357.398438
,,,,,,194.25,-313818.4063,-13223.70313,11975.17676,-13176.82031,-3313.740234
,,,,,,194.5,-312975.6875,-12607.63477,11354.42871,-12583.75586,-3233.082031
,,,,,,194.75,-312133,-12009.56445,10760.68066,-12018.69141,-3059.923828
,,,,,,195,-311274.2813,-11460.49609,10175.93164,-11479.62695,-2822.765625
,,,,,,195.25,-310399.5625,-10916.42773,9604.183594,-10926.5625,-2611.607422
,,,,,,195.5,-309500.875,-10343.35742,9073.435547,-10357.49805,-2467.450195
,,,,,,195.75,-308610.1563,-9765.289063,8578.6875,-9788.433594,-2370.291992
,,,,,,196,-307775.4688,-9215.219727,8091.939453,-9235.370117,-2307.633789
,,,,,,196.25,-307044.75,-8723.150391,7610.19043,-8744.305664,-2296.975586
,,,,,,196.5,-306450.0313,-8336.082031,7142.442383,-8373.241211,-2327.817383
,,,,,,196.75,-306015.3438,-8051.012695,6711.694336,-8116.176758,-2365.15918
,,,,,,197,-305644.625,-7801.943359,6378.946289,-7897.112305,-2422.000977
,,,,,,197.25,-305305.9375,-7551.874023,6127.197754,-7651.047852,-2560.84375
,,,,,,197.5,-305039.2188,-7302.805664,5852.449707,-7367.983398,-2807.685547
,,,,,,197.75,-304908.5,-7062.736328,5528.701172,-7094.918945,-3119.027344
,,,,,,198,-304913.8125,-6848.666992,5218.953125,-6879.855469,-3435.869141
,,,,,,198.25,-304991.0938,-6678.597656,4950.205078,-6717.791016,-3729.210938
,,,,,,198.5,-305092.375,-6558.529297,4703.456543,-6590.726563,-4007.052734
,,,,,,198.75,-305185.6875,-6480.459961,4474.708496,-6498.662109,-4268.395508
,,,,,,199,-305222.9688,-6417.390625,4276.959961,-6420.597656,-4506.237305
,,,,,,199.25,-305196.2813,-6340.321289,4141.211914,-6335.533203,-4739.579102
,,,,,,199.5,-305161.5625,-6264.25293,4079.463867,-6261.46875,-4974.920898
,,,,,,199.75,-305182.8438,-6195.183594,4074.715332,-6193.404297,-5200.762695
,,,,,,200,-305228.1563,-6084.114258,4086.967285,-6087.34082,-5431.104492
,,,,,,200.25,-305281.4375,-5900.044922,4064.219238,-5920.276367,-5664.446289
,,,,,,200.5,-305326.75,-5669.976563,4008.470703,-5701.211914,-5837.289063
,,,,,,200.75,-305332.0313,-5438.907227,3979.722656,-5457.147461,-5899.630859
,,,,,,201,-305281.3125,-5198.837891,4010.974121,-5206.083008,-5896.472656
,,,,,,201.25,-305214.625,-4935.769531,4106.226074,-4952.018555,-5877.814453
,,,,,,201.5,-305155.9063,-4693.700195,4258.478027,-4717.954102,-5813.15625
,,,,,,201.75,-305113.1875,-4509.630859,4430.729492,-4521.889648,-5662.498047
,,,,,,202,-305038.5,-4349.561523,4601.981445,-4330.825195,-5415.84082
,,,,,,202.25,-304843.7813,-4156.493164,4808.23291,-4107.761719,-5083.182617
,,,,,,202.5,-304545.0938,-3903.423828,5045.484863,-3846.697266,-4719.024414
,,,,,,202.75,-304206.375,-3627.354492,5269.736816,-3587.632813,-4377.866211
,,,,,,203,-303907.6563,-3432.285156,5495.988281,-3402.568359,-4038.208008
,,,,,,203.25,-303704.9688,-3379.216797,5776.240234,-3353.503906,-3646.049805
,,,,,,203.5,-303566.25,-3437.147461,6106.492188,-3419.439453,-3186.891602
,,,,,,203.75,-303491.5625,-3553.078125,6429.743652,-3534.375,-2705.734375
,,,,,,204,-303496.8438,-3702.008789,6750.995605,-3677.310547,-2243.076172
,,,,,,204.25,-303574.125,-3854.94043,7135.24707,-3835.24707,-1799.417969
,,,,,,204.5,-303635.4375,-3962.871094,7576.499023,-3955.182617,-1392.259766
,,,,,,204.75,-303648.7188,-4025.801758,8025.750977,-4005.118164,-1035.601563
,,,,,,205,-303686.0313,-4087.732422,8506.00293,-4034.053711,-736.9433594
,,,,,,205.25,-303779.3125,-4152.664063,9065.253906,-4095.989258,-524.7851563
,,,,,,205.5,-303928.5938,-4231.594727,9673.505859,-4201.924805,-408.1279297
,,,,,,205.75,-304157.9063,-4344.525391,10246.75781,-4335.860352,-373.4697266
,,,,,,206,-304419.1875,-4455.456055,10718.00977,-4467.795898,-425.3115234
,,,,,,206.25,-304664.4688,-4519.387695,11047.26172,-4557.732422,-576.6533203
,,,,,,206.5,-304909.7813,-4558.318359,11275.5127,-4601.667969,-798.4951172
,,,,,,206.75,-305187.0625,-4638.249023,11539.76465,-4662.603516,-1020.336914
,,,,,,207,-305464.375,-4784.180664,11899.0166,-4784.539063,-1201.679688
,,,,,,207.25,-305693.6563,-4956.111328,12311.26855,-4933.474609,-1351.521484
,,,,,,207.5,-305842.9375,-5144.041992,12751.52051,-5107.410156,-1461.363281
,,,,,,207.75,-305952.25,-5376.972656,13212.77148,-5338.345703,-1502.205078
,,,,,,208,-306053.5313,-5622.904297,13669.02344,-5593.28125,-1487.046875
,,,,,,208.25,-306114.8438,-5827.834961,14084.27539,-5805.216797,-1458.888672
,,,,,,208.5,-306128.125,-6016.765625,14452.52734,-5989.15332,-1404.730469
,,,,,,208.75,-306037.4063,-6224.696289,14800.7793,-6197.088867,-1280.073242
,,,,,,209,-305794.7188,-6434.62793,15100.03125,-6413.024414,-1081.415039
,,,,,,209.25,-305520,-6634.558594,15282.2832,-6615.959961,-837.7568359
,,,,,,209.5,-305293.2813,-6875.489258,15377.53516,-6864.895508,-557.0986328
,,,,,,209.75,-305114.5938,-7237.419922,15498.78516,-7240.831055,-179.9414063
,,,,,,210,-304919.875,-7747.351563,15669.03711,-7753.766602,346.7167969
,,,,,,210.25,-304661.1875,-8333.282227,15823.28906,-8343.702148,983.375
,,,,,,210.5,-304394.4688,-8923.212891,15932.54102,-8944.638672,1647.033203
,,,,,,210.75,-304151.75,-9504.143555,15969.79297,-9535.574219,2286.191406
,,,,,,211,-303925.0625,-10086.07422,15890.04492,-10116.50977,2887.849609
,,,,,,211.25,-303682.3438,-10679.00586,15716.29688,-10705.44531,3458.507813
,,,,,,211.5,-303471.6563,-11309.9375,15538.54883,-11337.38086,4034.166016
,,,,,,211.75,-303300.9375,-11998.86719,15417.80078,-12023.31641,4651.824219
,,,,,,212,-303138.2188,-12729.79883,15349.05273,-12742.25195,5287.982422
,,,,,,212.25,-302983.5313,-13458.73047,15307.30469,-13457.1875,5887.140625
,,,,,,212.5,-302844.8125,-14138.66016,15289.55469,-14121.12305,6428.798828
,,,,,,212.75,-302690.0938,-14729.5918,15266.80664,-14702.05859,6904.955078
,,,,,,213,-302519.4063,-15239.52148,15226.05859,-15225.99414,7299.113281
,,,,,,213.25,-302428.6875,-15726.45313,15183.31055,-15747.92969,7624.271484
,,,,,,213.5,-302474,-16227.38477,15126.5625,-16266.86523,7882.929688
,,,,,,213.75,-302631.2813,-16720.31445,15064.81445,-16744.80273,8031.587891
,,,,,,214,-302860.5625,-17170.24609,15035.06641,-17165.73828,8040.246094
,,,,,,214.25,-303169.875,-17566.17773,15012.31738,-17540.67383,7932.404297
,,,,,,214.5,-303591.1563,-17909.10742,14927.56934,-17894.60938,7731.0625
,,,,,,214.75,-304124.4688,-18186.03906,14766.82129,-18208.54492,7426.720703
,,,,,,215,-304689.75,-18404.96875,14572.07324,-18450.48047,7010.878906
,,,,,,215.25,-305223.0313,-18590.90039,14351.3252,-18624.41602,6500.037109
,,,,,,215.5,-305684.3438,-18724.83203,14078.57715,-18734.35156,5950.195313
,,,,,,215.75,-306073.625,-18766.76172,13771.82813,-18770.28711,5417.353516
,,,,,,216,-306430.9375,-18716.69336,13475.08008,-18735.22266,4907.011719
,,,,,,216.25,-306788.2188,-18602.625,13204.33203,-18637.1582,4420.667969
,,,,,,216.5,-307129.5,-18428.55469,12946.58398,-18471.09375,3973.826172
,,,,,,216.75,-307390.8125,-18169.48633,12658.83594,-18221.0293,3546.484375
,,,,,,217,-307620.0938,-17841.41602,12314.08691,-17887.96484,3129.142578
,,,,,,217.25,-307873.375,-17482.34766,11916.33887,-17513.90039,2728.800781
,,,,,,217.5,-308110.6875,-17089.2793,11449.59082,-17110.83594,2314.958984
,,,,,,217.75,-308275.9688,-16651.20898,10924.84277,-16655.77344,1893.617188
,,,,,,218,-308345.2813,-16183.14063,10388.09473,-16163.70898,1528.275391
,,,,,,218.25,-308342.5625,-15703.07227,9836.345703,-15686.64453,1241.933594
,,,,,,218.5,-308363.8438,-15233.00195,9216.597656,-15228.58008,997.0917969
,,,,,,218.75,-308489.1563,-14777.93359,8507.849609,-14762.51563,738.25
,,,,,,219,-308646.4375,-14284.86523,7737.101563,-14260.45117,429.9082031
,,,,,,219.25,-308691.75,-13689.79492,6941.353027,-13664.38672,84.56640625
,,,,,,219.5,-308657.0313,-13014.72656,6122.60498,-12978.32227,-273.2763672
,,,,,,219.75,-308662.3125,-12346.65625,5255.856445,-12299.25781,-655.6181641
,,,,,,220,-308715.625,-11705.58789,4369.108398,-11662.19336,-1068.959961
,,,,,,220.25,-308752.9063,-11043.51953,3522.360352,-11014.12891,-1487.302734
,,,,,,220.5,-308782.1875,-10369.44922,2775.612061,-10347.06445,-1889.644531
,,,,,,220.75,-308899.5,-9743.380859,2161.86377,-9723,-2294.986328
,,,,,,221,-309104.7813,-9183.311523,1650.115479,-9166.936523,-2749.328125
,,,,,,221.25,-309358.0938,-8671.242188,1177.367188,-8645.87207,-3261.669922
,,,,,,221.5,-309635.375,-8185.173828,721.6190186,-8139.807617,-3796.511719
,,,,,,221.75,-309912.6563,-7691.104492,278.8707275,-7639.743164,-4363.353516
,,,,,,222,-310229.9688,-7180.035156,-151.8774414,-7142.678711,-4983.196289
,,,,,,222.25,-310643.25,-6694.96582,-569.6256714,-6675.614258,-5621.538086
,,,,,,222.5,-311144.5625,-6255.897461,-963.3739014,-6243.549805,-6268.879883
,,,,,,222.75,-311605.8438,-5811.828125,-1314.122192,-5803.485352,-6964.72168
,,,,,,223,-311915.125,-5293.758789,-1613.870361,-5292.421875,-7706.563477
,,,,,,223.25,-312056.4375,-4689.69043,-1851.618652,-4689.357422,-8456.40625
,,,,,,223.5,-312069.7188,-4046.621094,-1983.366943,-4049.292969,-9179.748047
,,,,,,223.75,-312035,-3425.551758,-1976.115112,-3436.228516,-9840.089844
,,,,,,224,-312000.3125,-2862.482422,-1877.863281,-2880.164063,-10396.93164
,,,,,,224.25,-311989.5938,-2381.414063,-1746.611572,-2403.099609,-10844.27344
,,,,,,224.5,-312034.9063,-1977.344727,-1587.359863,-2002.035156,-11230.61523
,,,,,,224.75,-312056.1875,-1608.275391,-1426.108032,-1624.971191,-11602.95703
,,,,,,225,-311989.4688,-1231.206543,-1316.856323,-1237.906738,-11961.79883
,,,,,,225.25,-311786.7813,-852.137207,-1245.604492,-852.8422852,-12274.14063
,,,,,,225.5,-311416.0625,-452.0683594,-1146.352783,-451.7783203,-12523.4834
,,,,,,225.75,-310869.375,12.00097656,-1003.100952,5.286132813,-12716.8252
,,,,,,226,-310226.6563,514.0698242,-849.8492432,503.3505859,-12848.16699
,,,,,,226.25,-309551.9375,1004.13916,-720.5974121,1001.415039,-12906.50879
,,,,,,226.5,-308925.25,1445.208008,-615.3457031,1443.479492,-12891.85059
,,,,,,226.75,-308346.5313,1768.277344,-460.0939331,1752.543457,-12807.69336
,,,,,,227,-307791.8125,1925.346191,-183.8421631,1894.60791,-12658.53516
,,,,,,227.25,-307293.125,1946.415527,158.409668,1916.672363,-12456.37695
,,,,,,227.5,-306826.4063,1912.484375,482.661377,1892.736816,-12232.21875
,,,,,,227.75,-306375.7188,1897.553711,797.9130859,1887.800781,-12024.06055
,,,,,,228,-305917,1896.622559,1128.164795,1898.865234,-11851.90234
,,,,,,228.25,-305466.2813,1865.691406,1466.416748,1876.929688,-11714.74414
,,,,,,228.5,-304999.5938,1802.760742,1803.668457,1813.994141,-11610.08594
,,,,,,228.75,-304500.875,1740.82959,2132.920166,1750.058105,-11538.92773
,,,,,,229,-304066.1875,1699.898926,2432.171875,1709.122559,-11515.27051
,,,,,,229.25,-303783.4688,1656.967773,2699.423828,1668.187012,-11534.1123
,,,,,,229.5,-303668.75,1599.037109,2950.675537,1610.251465,-11581.9541
,,,,,,229.75,-303642.0625,1536.105957,3230.927246,1540.31543,-11678.29688
,,,,,,230,-303663.3438,1430.175293,3581.179199,1425.379883,-11811.13867
,,,,,,230.25,-303772.625,1244.244141,3961.430664,1240.444336,-11936.98047
,,,,,,230.5,-303953.9375,1026.313477,4269.682617,1025.508789,-12066.82227
,,,,,,230.75,-304151.2188,834.3823242,4443.934082,832.5727539,-12230.16406
,,,,,,231,-304348.5313,683.4516602,4505.186035,700.637207,-12438.50586
,,,,,,231.25,-304553.8125,583.5205078,4506.437988,633.7016602,-12684.84766
,,,,,,231.5,-304719.0938,525.5898438,4485.689453,586.7661133,-12927.18945
,,,,,,231.75,-304852.4063,489.6586914,4440.941406,537.8300781,-13165.03125
,,,,,,232,-305009.6875,464.7280273,4384.193359,495.8945313,-13429.37402
,,,,,,232.25,-305255,412.796875,4343.444824,421.9589844,-13680.71582
,,,,,,232.5,-305556.2813,331.8662109,4295.696777,308.0234375,-13878.05762
,,,,,,232.75,-305777.5625,295.9350586,4204.948242,246.0878906,-14029.39941
,,,,,,233,-305814.875,359.0043945,4069.200195,320.1518555,-14145.24121
,,,,,,233.25,-305756.1563,526.0732422,3871.452148,532.2163086,-14257.08398
,,,,,,233.5,-305689.4688,787.1425781,3590.703613,821.2807617,-14375.92578
,,,,,,233.75,-305622.75,1120.211426,3259.955566,1136.345215,-14432.76758
,,,,,,234,-305492.0313,1492.280273,2940.207275,1460.40918,-14381.10938
,,,,,,234.25,-305265.3438,1865.349609,2642.458984,1790.473633,-14267.95117
,,,,,,234.5,-305038.625,2184.418457,2337.710693,2108.538086,-14126.79297
,,,,,,234.75,-304835.9063,2431.487793,2031.962646,2404.602539,-13936.13477
,,,,,,235,-304617.2188,2640.556885,1761.214355,2672.666748,-13671.97656
,,,,,,235.25,-304382.5,2826.625977,1541.466064,2883.730957,-13359.31934
,,,,,,235.5,-304179.8125,3003.695068,1354.717773,3038.79541,-13054.66113
,,,,,,235.75,-303985.0938,3176.76416,1195.969727,3175.859619,-12766.50293
,,,,,,236,-303790.375,3270.833252,1081.221436,3260.924072,-12448.84473
,,,,,,236.25,-303683.6875,3197.902344,1015.473145,3200.988281,-12089.1875
,,,,,,236.5,-303760.9688,2997.971191,948.7248535,3010.052734,-11755.5293
,,,,,,236.75,-303966.2813,2804.040283,792.9766846,2814.116943,-11513.87109
,,,,,,237,-304211.5625,2678.109375,552.2283936,2682.181396,-11320.71289
,,,,,,237.25,-304448.8438,2558.178467,305.4802246,2554.245605,-11092.55469
,,,,,,237.5,-304678.1563,2355.247559,89.73193359,2352.310059,-10819.89648
,,,,,,237.75,-304923.4375,2051.316895,-86.01623535,2047.374512,-10554.23828
,,,,,,238,-305176.7188,1692.385742,-207.7645264,1679.438477,-10332.08008
,,,,,,238.25,-305478.0313,1324.455078,-253.5127563,1300.50293,-10139.92188
,,,,,,238.5,-305819.3125,967.5239258,-198.2609863,932.5673828,-9944.263672
,,,,,,238.75,-306208.625,622.5932617,-57.00927734,577.6318359,-9746.106445
,,,,,,239,-306653.9063,260.6621094,108.2425537,222.6962891,-9571.948242
,,,,,,239.25,-307099.1875,-155.269043,252.4942627,-166.2397461,-9429.790039
,,,,,,239.5,-307512.5,-622.199707,360.7460938,-609.175293,-9314.631836
,,,,,,239.75,-307941.7813,-1110.130859,439.9978027,-1073.11084,-9214.974609
,,,,,,240,-308347.0938,-1569.061523,511.2496338,-1509.046387,-9106.816406
,,,,,,240.25,-308656.375,-1940.992188,558.5013428,-1882.982422,-9009.658203
,,,,,,240.5,-308893.6563,-2231.923828,571.7531738,-2204.917969,-8961
,,,,,,240.75,-309122.9688,-2520.854492,611.0048828,-2510.853516,-8926.341797
,,,,,,241,-309360.25,-2818.785156,704.2567139,-2806.789063,-8830.183594
,,,,,,241.25,-309525.5313,-3097.71582,828.5084229,-3091.724609,-8631.025391
,,,,,,241.5,-309530.8438,-3387.647461,988.7602539,-3393.660156,-8348.367188
,,,,,,241.75,-309416.125,-3691.578125,1181.011963,-3697.59668,-8042.709961
,,,,,,242,-309229.4375,-3952.508789,1344.263672,-3947.532227,-7755.051758
,,,,,,242.25,-308978.7188,-4108.439453,1416.515381,-4103.467773,-7521.893555
,,,,,,242.5,-308696,-4105.371094,1390.767334,-4109.40332,-7403.735352
,,,,,,242.75,-308389.3125,-3944.301758,1334.019043,-3950.338867,-7408.077148
,,,,,,243,-308034.5938,-3703.232422,1306.270752,-3698.274414,-7461.918945
,,,,,,243.25,-307623.9063,-3434.163086,1310.522461,-3414.209961,-7496.260742
,,,,,,243.5,-307149.1875,-3129.094727,1332.774414,-3103.145508,-7505.103516
,,,,,,243.75,-306570.4688,-2786.025391,1368.026123,-2765.082031,-7501.945313
,,,,,,244,-305943.7813,-2428.956055,1399.277832,-2421.017578,-7493.287109
,,,,,,244.25,-305333.0625,-2066.886719,1376.529541,-2067.953125,-7500.128906
,,,,,,244.5,-304762.375,-1658.817871,1251.78125,-1656.888672,-7557.470703
,,,,,,244.75,-304175.6563,-1152.749023,1023.033203,-1145.824219,-7695.3125
,,,,,,245,-303540.9375,-541.6801758,735.2849121,-539.7597656,-7943.655273
,,,,,,245.25,-302898.25,145.3891602,452.5366211,137.3046875,-8298.99707
,,,,,,245.5,-302279.5313,868.4580078,199.7884521,849.3686523,-8731.338867
,,,,,,245.75,-301732.8125,1581.527344,-21.95983887,1555.433105,-9208.180664
,,,,,,246,-301242.125,2279.596191,-210.7080688,2261.497559,-9688.022461
,,,,,,246.25,-300775.4063,3004.665527,-418.4562988,3008.561768,-10161.86523
,,,,,,246.5,-300332.7188,3789.734619,-704.2045288,3804.626221,-10680.70703
,,,,,,246.75,-299914,4627.803711,-1070.952759,4624.69043,-11295.04883
,,,,,,247,-299511.2813,5477.872559,-1503.700928,5452.754883,-12009.89063
,,,,,,247.25,-299164.5938,6280.941895,-1979.449219,6260.819336,-12792.73242
,,,,,,247.5,-298977.875,6997.010742,-2432.19751,7001.883301,-13591.07422
,,,,,,247.75,-299039.1875,7627.080078,-2798.945801,7653.947754,-14370.41602
,,,,,,248,-299228.4688,8267.149414,-3133.693848,8283.011719,-15152.75781
,,,,,,248.25,-299353.75,9018.217773,-3535.442139,9000.076172,-15977.59961
,,,,,,248.5,-299375.0625,9847.287109,-4021.19043,9815.140625,-16844.44141
,,,,,,248.75,-299356.3438,10673.35645,-4554.938477,10646.20508,-17725.2832
,,,,,,249,-299345.625,11462.42578,-5106.686523,11442.26953,-18568.625
,,,,,,249.25,-299334.9375,12193.49414,-5636.435059,12184.33398,-19319.46875
,,,,,,249.5,-299356.2188,12844.56348,-6098.183105,12844.39844,-19967.31055
